customer_id,age,income_band,credit_score,customer_since,home_country,risk_segment
CUST-78115,56,Medium,681,2020-11-07,Singapore,Medium
CUST-43657,63,Medium,562,2021-02-04,UAE,Medium
CUST-84952,51,High,856,2022-12-24,India,Low
CUST-37074,22,Medium,560,2024-04-26,India,Medium
CUST-58723,68,High,703,2016-07-18,India,Low
CUST-92373,48,Low,501,2017-09-18,UK,High
CUST-59943,46,High,784,2022-03-21,India,Low
CUST-81195,56,Low,449,2022-07-16,India,High
CUST-38980,21,Medium,671,2020-09-18,India,Medium
CUST-94697,34,Low,381,2016-12-05,USA,High
CUST-27701,32,Medium,584,2024-01-31,USA,Medium
CUST-82377,32,Medium,573,2021-03-26,India,Medium
CUST-97863,53,Low,393,2016-12-31,UK,High
CUST-51205,54,Medium,634,2022-05-24,India,Medium
CUST-71244,57,Low,527,2022-09-07,India,High
CUST-82598,44,High,706,2016-06-17,Singapore,Low
CUST-70968,41,High,847,2017-07-05,UAE,Low
CUST-32329,22,Medium,584,2017-05-29,USA,Medium
CUST-24746,32,Low,547,2018-10-04,India,High
CUST-89697,60,Low,505,2016-03-08,India,High
CUST-62007,39,Medium,552,2018-02-13,UK,Medium
CUST-51331,30,Low,562,2016-08-27,India,Medium
CUST-69243,21,Medium,698,2018-02-06,USA,Medium
CUST-60129,45,Medium,591,2016-01-14,India,Medium
CUST-14118,63,Low,596,2020-03-09,India,Medium
CUST-11456,49,Low,342,2024-09-28,UAE,High
CUST-39544,53,Medium,565,2020-10-16,India,Medium
CUST-69455,43,High,788,2023-08-26,USA,Low
CUST-93300,64,Low,540,2018-12-30,India,High
CUST-99655,52,Medium,554,2019-11-15,UK,Medium
CUST-89079,69,High,806,2018-07-26,India,Low
CUST-47859,27,High,821,2024-09-02,UAE,Low
CUST-84961,49,High,876,2021-02-26,India,Low
CUST-11628,52,Medium,668,2022-05-05,India,Medium
CUST-60316,23,Medium,735,2020-02-29,India,Low
CUST-45005,34,Low,395,2020-07-17,UAE,High
CUST-75147,58,Low,462,2019-08-18,USA,High
CUST-86255,50,Medium,701,2024-11-16,India,Low
CUST-69408,40,Medium,586,2023-02-22,USA,Medium
CUST-84921,36,Low,403,2016-09-09,India,High
CUST-37678,43,Medium,609,2020-04-14,India,Medium
CUST-20456,31,Low,421,2022-12-22,India,High
CUST-51359,23,Low,432,2022-07-26,India,High
CUST-34349,55,Medium,689,2024-02-11,India,Medium
CUST-95891,54,Low,336,2021-04-19,UK,High
CUST-32560,46,Medium,703,2016-02-25,India,Low
CUST-35136,62,Low,515,2023-11-30,India,High
CUST-21085,51,Medium,696,2019-02-18,UAE,Medium
CUST-77006,60,Medium,634,2018-07-09,UK,Medium
CUST-97781,63,Low,396,2023-08-09,USA,High
CUST-36671,21,High,727,2023-03-15,India,Low
CUST-67141,29,Medium,567,2021-12-16,USA,Medium
CUST-39220,60,High,833,2024-07-08,India,Low
CUST-67074,40,Medium,589,2020-01-14,UAE,Medium
CUST-39267,51,Medium,641,2017-11-19,UK,Medium
CUST-54410,51,Medium,578,2023-03-13,India,Medium
CUST-64547,69,Low,307,2017-02-14,India,High
CUST-83396,57,Low,457,2017-05-19,India,High
CUST-56589,37,Low,338,2022-11-15,India,High
CUST-67283,31,Low,576,2017-04-07,UK,Medium
CUST-29209,36,Low,514,2021-08-02,India,High
CUST-22005,30,Low,506,2021-11-23,India,High
CUST-42161,56,Medium,722,2017-08-17,India,Low
CUST-84666,66,High,781,2021-08-21,India,Low
CUST-78297,42,Medium,692,2024-10-05,UK,Medium
CUST-43920,41,Medium,697,2024-10-07,India,Medium
CUST-33463,41,Medium,563,2024-05-14,India,Medium
CUST-20801,65,Medium,609,2019-03-09,India,Medium
CUST-15343,60,Medium,640,2020-09-24,India,Medium
CUST-55784,18,Medium,621,2021-10-18,USA,Medium
CUST-72786,19,Low,401,2018-05-25,Singapore,High
CUST-52882,29,Low,408,2022-04-02,USA,High
CUST-43919,53,Medium,732,2021-08-07,India,Low
CUST-60408,63,Low,525,2016-01-22,India,High
CUST-32682,28,Low,477,2022-02-18,India,High
CUST-76295,66,Low,422,2021-08-22,India,High
CUST-19911,41,Low,466,2018-09-12,India,High
CUST-93748,27,Low,372,2024-09-24,India,High
CUST-38682,36,Low,501,2022-01-30,India,High
CUST-64987,37,Low,399,2016-06-04,UK,High
CUST-86319,58,Low,532,2024-09-28,Singapore,High
CUST-10825,29,Medium,690,2020-08-27,India,Medium
CUST-78400,25,Medium,666,2021-12-19,UAE,Medium
CUST-69151,61,Low,499,2020-10-19,India,High
CUST-55374,24,Medium,704,2023-09-14,USA,Low
CUST-72413,46,Medium,701,2024-06-24,UAE,Low
CUST-24385,69,Medium,742,2024-12-18,India,Low
CUST-76557,38,Medium,591,2021-10-01,India,Medium
CUST-95927,59,Medium,742,2016-07-08,India,Low
CUST-70938,29,High,810,2017-04-27,USA,Low
CUST-64706,33,Medium,633,2024-09-10,India,Medium
CUST-59736,49,Low,397,2020-03-20,UK,High
CUST-55709,39,Medium,630,2022-09-11,USA,Medium
CUST-17602,44,Low,394,2023-05-27,UAE,High
CUST-99960,46,Medium,607,2022-12-27,UAE,Medium
CUST-10442,47,High,782,2021-01-02,USA,Low
CUST-27440,45,Low,443,2022-03-14,India,High
CUST-51064,27,Medium,705,2017-08-28,India,Low
CUST-32396,45,High,891,2017-09-07,USA,Low
CUST-89849,47,Medium,686,2024-12-21,UK,Medium
CUST-38629,57,Medium,670,2023-04-10,India,Medium
CUST-13793,30,High,878,2024-01-18,India,Low
CUST-26400,46,Low,491,2022-10-25,India,High
CUST-18453,46,High,887,2017-09-07,India,Low
CUST-54387,26,Medium,706,2018-12-24,India,Low
CUST-64875,68,High,720,2024-02-14,UK,Low
CUST-96558,40,Medium,624,2019-10-08,India,Medium
CUST-38864,28,Medium,670,2016-05-06,USA,Medium
CUST-38734,40,Low,514,2022-03-24,UAE,High
CUST-88866,41,High,829,2023-06-07,USA,Low
CUST-77908,21,Medium,675,2017-04-14,India,Medium
CUST-21037,58,Medium,631,2023-01-20,UAE,Medium
CUST-64638,50,Low,527,2020-10-15,USA,High
CUST-53519,21,Medium,669,2016-11-12,UK,Medium
CUST-95905,37,Medium,742,2016-09-01,Singapore,Low
CUST-37123,18,Low,506,2016-10-24,UK,High
CUST-40263,42,Medium,599,2019-08-08,India,Medium
CUST-22179,47,High,885,2024-04-12,India,Low
CUST-97907,39,Medium,669,2016-08-09,India,Medium
CUST-91237,44,Low,593,2017-10-13,USA,Medium
CUST-42981,21,Medium,733,2017-09-08,India,Low
CUST-67764,41,Medium,749,2021-07-14,USA,Low
CUST-85600,21,Medium,654,2016-05-11,India,Medium
CUST-28477,69,Low,500,2021-02-01,USA,High
CUST-28860,65,High,844,2017-09-07,Singapore,Low
CUST-44111,41,Low,522,2018-03-28,UK,High
CUST-70505,51,Low,462,2021-08-15,UAE,High
CUST-14749,46,Medium,604,2020-09-09,USA,Medium
CUST-66236,23,Medium,563,2018-08-26,India,Medium
CUST-59457,31,Medium,602,2022-02-20,UAE,Medium
CUST-14357,43,High,784,2024-09-16,India,Low
CUST-84179,64,High,883,2018-05-18,India,Low
CUST-24156,58,Medium,551,2019-01-01,UAE,Medium
CUST-56662,24,Low,422,2016-11-29,India,High
CUST-48196,53,High,748,2020-01-19,India,Low
CUST-53852,40,Medium,705,2021-01-03,USA,Low
CUST-12944,25,High,767,2022-12-27,India,Low
CUST-36046,28,Medium,569,2016-12-23,India,Medium
CUST-28785,56,Low,413,2017-09-08,India,High
CUST-94366,53,Low,562,2019-12-30,India,Medium
CUST-70399,21,Low,318,2023-09-12,India,High
CUST-62391,55,Medium,678,2016-09-01,India,Medium
CUST-16756,38,High,706,2017-10-13,UK,Low
CUST-37978,40,Medium,639,2021-06-13,India,Medium
CUST-29111,24,Medium,696,2021-06-12,Singapore,Medium
CUST-67966,42,Low,475,2021-06-04,UK,High
CUST-37227,65,Low,432,2017-11-02,India,High
CUST-53682,30,Low,353,2022-01-18,USA,High
CUST-69581,62,High,868,2018-07-16,India,Low
CUST-63556,18,Low,371,2023-06-10,USA,High
CUST-75337,55,High,750,2022-06-19,India,Low
CUST-13436,19,High,896,2019-08-09,India,Low
CUST-27599,47,High,808,2023-11-05,UAE,Low
CUST-67490,20,High,864,2019-04-04,USA,Low
CUST-51853,68,Medium,562,2022-06-14,USA,Medium
CUST-59248,57,Low,593,2018-12-12,India,Medium
CUST-42730,22,Medium,604,2019-10-07,India,Medium
CUST-13379,33,Medium,741,2016-05-28,USA,Low
CUST-95517,35,Low,340,2019-04-23,UK,High
CUST-86527,48,High,775,2023-02-06,Singapore,Low
CUST-98281,52,High,755,2020-11-12,UK,Low
CUST-79775,62,Low,351,2020-06-25,India,High
CUST-50923,53,Low,589,2021-10-21,UK,Medium
CUST-79981,49,Low,336,2018-02-10,India,High
CUST-41021,34,Medium,734,2019-10-07,UAE,Low
CUST-49891,38,Low,525,2016-02-08,USA,High
CUST-17843,52,High,792,2020-05-30,Singapore,Low
CUST-10726,62,Low,487,2022-08-11,India,High
CUST-20714,52,Medium,646,2016-03-11,India,Medium
CUST-73548,43,High,846,2017-11-05,India,Low
CUST-43462,59,Low,321,2020-08-15,India,High
CUST-71773,56,Low,560,2022-07-26,UK,Medium
CUST-40071,67,Low,484,2024-05-23,India,High
CUST-92548,22,Medium,558,2019-09-22,UAE,Medium
CUST-73404,37,High,871,2023-07-09,UK,Low
CUST-91780,28,Low,470,2021-11-13,India,High
CUST-62300,63,Medium,617,2016-04-17,India,Medium
CUST-77065,28,Low,324,2017-04-23,Singapore,High
CUST-88644,40,Low,380,2022-10-20,UAE,High
CUST-87505,21,Medium,707,2022-04-17,India,Low
CUST-92225,38,Low,396,2020-03-13,UAE,High
CUST-85038,26,Low,464,2023-11-11,Singapore,High
CUST-43527,29,Low,315,2016-05-20,India,High
CUST-70135,27,High,716,2022-03-31,India,Low
CUST-29006,26,Medium,559,2016-04-05,India,Medium
CUST-10641,26,Medium,725,2023-08-23,India,Low
CUST-13685,58,Low,482,2016-11-28,USA,High
CUST-11705,69,Medium,624,2024-06-21,UAE,Medium
CUST-36422,18,High,761,2021-11-05,UK,Low
CUST-97631,45,High,776,2016-12-01,USA,Low
CUST-91255,37,Medium,577,2023-05-13,India,Medium
CUST-95236,45,High,737,2021-12-28,India,Low
CUST-68707,39,Medium,746,2024-04-15,India,Low
CUST-68218,18,Medium,558,2017-10-12,India,Medium
CUST-10922,43,Medium,719,2020-06-13,India,Low
CUST-19341,47,Low,402,2019-09-29,UK,High
CUST-24792,30,Low,407,2018-12-09,India,High
CUST-15622,23,High,811,2016-01-25,UK,Low
CUST-54589,59,Low,464,2016-04-05,UAE,High
CUST-75080,27,Medium,601,2019-12-23,India,Medium
CUST-15598,40,Low,522,2016-06-10,UK,High
CUST-13086,56,Low,347,2019-06-17,India,High
CUST-12212,56,Low,599,2022-11-27,Singapore,Medium
CUST-86526,40,Medium,677,2017-09-03,India,Medium
CUST-82435,21,Low,578,2021-01-22,India,Medium
CUST-32128,58,Low,583,2021-06-03,Singapore,Medium
CUST-60775,46,Medium,692,2024-11-30,India,Medium
CUST-36783,36,Low,419,2018-09-29,India,High
CUST-17494,52,Low,391,2024-09-30,India,High
CUST-10510,33,Medium,748,2018-04-21,India,Low
CUST-14875,28,Low,482,2018-07-29,Singapore,High
CUST-33170,30,Low,581,2018-03-19,India,Medium
CUST-73566,22,High,802,2024-07-14,USA,Low
CUST-46727,22,High,725,2024-07-23,India,Low
CUST-21302,47,Low,485,2018-03-25,India,High
CUST-57832,61,Low,518,2018-08-15,India,High
CUST-45994,61,Low,390,2021-01-28,UAE,High
CUST-52363,23,High,742,2023-08-21,India,Low
CUST-24950,66,High,718,2024-04-16,India,Low
CUST-74358,21,Low,395,2017-04-29,India,High
CUST-22784,61,Medium,597,2016-10-07,India,Medium
CUST-76454,20,Low,480,2018-09-11,USA,High
CUST-12912,57,Low,425,2017-08-27,India,High
CUST-68532,52,High,839,2019-07-15,India,Low
CUST-54206,40,Medium,639,2017-01-08,India,Medium
CUST-78233,40,Medium,675,2018-08-15,India,Medium
CUST-58691,57,Low,585,2021-03-10,India,Medium
CUST-99461,58,Low,360,2017-07-27,UAE,High
CUST-52149,46,Medium,695,2021-10-13,India,Medium
CUST-67658,26,High,707,2021-07-10,India,Low
CUST-51836,69,Low,320,2022-07-29,USA,High
CUST-76577,26,Low,304,2020-12-20,USA,High
CUST-72436,55,Medium,595,2017-10-20,USA,Medium
CUST-43253,65,Low,430,2017-05-31,India,High
CUST-72467,56,Low,391,2020-08-06,India,High
CUST-40020,32,Low,411,2023-03-08,India,High
CUST-62401,25,Low,397,2021-11-19,India,High
CUST-78333,31,High,703,2022-07-23,USA,Low
CUST-34652,19,Low,483,2024-10-18,India,High
CUST-12707,35,Medium,630,2021-05-14,USA,Medium
CUST-73171,53,Low,567,2023-08-30,Singapore,Medium
CUST-38545,33,Medium,582,2021-05-16,India,Medium
CUST-12879,48,Low,565,2024-10-06,India,Medium
CUST-69334,62,Low,488,2016-05-16,UAE,High
CUST-10457,50,Low,458,2020-08-29,UAE,High
CUST-55774,46,High,831,2024-04-29,India,Low
CUST-61337,35,Low,531,2016-10-31,Singapore,High
CUST-34445,31,Low,386,2021-06-20,India,High
CUST-28457,59,Medium,661,2017-10-24,India,Medium
CUST-98481,60,Low,442,2019-08-12,India,High
CUST-86529,68,Low,369,2021-04-17,USA,High
CUST-48648,57,High,700,2016-10-23,India,Low
CUST-47045,67,Medium,744,2022-03-13,India,Low
CUST-61246,54,Low,381,2016-11-02,India,High
CUST-96387,54,Low,375,2023-07-22,India,High
CUST-86539,31,Low,385,2017-10-16,UAE,High
CUST-70225,67,Medium,618,2017-03-24,USA,Medium
CUST-63535,18,Low,305,2017-11-19,UK,High
CUST-74855,35,High,796,2024-08-16,USA,Low
CUST-26924,51,High,830,2022-08-06,USA,Low
CUST-65909,38,Low,563,2020-09-09,UAE,Medium
CUST-32109,44,Low,435,2017-05-11,India,High
CUST-42953,32,High,898,2016-06-25,India,Low
CUST-12755,53,High,793,2023-04-25,India,Low
CUST-57011,36,High,812,2020-08-29,UK,Low
CUST-69997,47,Low,549,2021-07-18,India,High
CUST-48238,60,High,869,2017-01-10,India,Low
CUST-93476,21,Medium,715,2024-08-13,UK,Low
CUST-59190,51,Low,403,2023-04-14,India,High
CUST-80769,49,Medium,657,2019-10-11,India,Medium
CUST-32596,35,Medium,746,2019-06-06,Singapore,Low
CUST-15026,37,High,750,2021-03-08,India,Low
CUST-14144,66,Medium,641,2016-07-09,USA,Medium
CUST-28183,67,Low,369,2018-07-31,India,High
CUST-18520,36,Medium,679,2020-06-30,USA,Medium
CUST-35165,43,Low,378,2024-01-30,USA,High
CUST-88550,24,Low,484,2020-10-06,India,High
CUST-52650,37,High,757,2019-04-17,India,Low
CUST-79283,20,Medium,614,2016-10-04,India,Medium
CUST-29594,28,Low,303,2024-12-04,Singapore,High
CUST-82885,45,Medium,713,2023-12-27,USA,Low
CUST-50326,62,Medium,690,2021-06-14,UK,Medium
CUST-25085,21,Medium,685,2022-11-23,India,Medium
CUST-48831,25,High,700,2023-10-20,India,Low
CUST-45170,50,Low,509,2023-06-20,India,High
CUST-11651,26,Medium,697,2021-08-27,USA,Medium
CUST-39884,55,Medium,616,2016-04-28,USA,Medium
CUST-48465,25,Low,300,2023-08-25,USA,High
CUST-75165,33,High,846,2022-10-02,India,Low
CUST-65818,61,Low,424,2023-07-16,USA,High
CUST-21635,30,Low,442,2022-10-31,India,High
CUST-66806,40,Medium,713,2023-04-25,India,Low
CUST-58883,66,Low,589,2019-04-22,India,Medium
CUST-36904,49,High,849,2022-08-12,Singapore,Low
CUST-49240,40,Medium,683,2022-08-01,India,Medium
CUST-74289,55,High,718,2016-09-26,UK,Low
CUST-92406,48,Low,312,2018-07-02,India,High
CUST-57200,20,Medium,708,2018-07-03,UAE,Low
CUST-50986,30,Medium,607,2020-08-27,USA,Medium
CUST-25232,27,Medium,617,2022-01-24,India,Medium
CUST-12757,35,Low,514,2017-03-05,India,High
CUST-29118,41,Medium,732,2017-12-29,India,Low
CUST-67837,30,Medium,663,2017-01-10,India,Medium
CUST-64677,28,Medium,694,2018-03-17,UK,Medium
CUST-30656,63,Low,464,2021-10-30,India,High
CUST-14668,29,Medium,578,2022-05-18,India,Medium
CUST-16754,66,High,897,2017-02-08,USA,Low
CUST-90731,23,Low,362,2021-08-18,India,High
CUST-60032,38,Medium,576,2016-06-20,India,Medium
CUST-38882,53,High,738,2017-11-17,USA,Low
CUST-93541,34,Medium,566,2021-06-03,India,Medium
CUST-87719,65,High,730,2019-11-14,USA,Low
CUST-24007,44,Low,322,2021-08-14,India,High
CUST-73994,38,High,703,2020-03-03,India,Low
CUST-41550,66,High,725,2021-04-10,India,Low
CUST-40041,45,Medium,586,2018-12-22,UK,Medium
CUST-50565,68,Low,371,2021-11-21,India,High
CUST-94410,27,Medium,660,2015-12-27,UAE,Medium
CUST-59312,68,Low,433,2017-05-13,UK,High
CUST-97968,42,High,885,2023-03-29,India,Low
CUST-96032,53,Low,348,2017-12-04,UAE,High
CUST-45781,59,Low,318,2017-12-17,UAE,High
CUST-34348,53,Low,513,2017-03-19,India,High
CUST-65288,60,High,893,2022-11-22,India,Low
CUST-10543,62,Medium,650,2024-08-31,USA,Medium
CUST-72778,41,Medium,712,2016-02-06,India,Low
CUST-83612,36,Low,446,2023-03-25,India,High
CUST-13809,34,High,789,2016-11-14,USA,Low
CUST-76786,25,Low,452,2017-12-21,UAE,High
CUST-54038,30,Low,322,2017-05-04,India,High
CUST-93450,30,Medium,721,2020-06-05,USA,Low
CUST-71473,52,Medium,712,2022-11-01,India,Low
CUST-33921,40,Medium,747,2023-10-03,India,Low
CUST-64832,32,Low,588,2022-11-05,India,Medium
CUST-83505,50,Medium,608,2023-03-24,UAE,Medium
CUST-89181,65,High,761,2017-11-30,India,Low
CUST-96298,21,Medium,654,2021-04-18,USA,Medium
CUST-83980,51,Medium,699,2020-07-18,UK,Medium
CUST-65435,45,Low,383,2018-04-21,Singapore,High
CUST-78903,19,Medium,661,2018-10-06,India,Medium
CUST-11337,31,Low,314,2017-05-28,USA,High
CUST-86230,22,Medium,652,2020-01-31,India,Medium
CUST-14685,56,Low,549,2018-06-27,India,High
CUST-84056,43,Medium,723,2018-04-12,India,Low
CUST-20865,29,Low,360,2017-08-30,India,High
CUST-97698,37,Low,546,2018-02-19,Singapore,High
CUST-68513,56,Medium,589,2022-10-26,India,Medium
CUST-38674,43,Medium,600,2017-01-02,UAE,Medium
CUST-17716,25,Low,487,2016-11-10,Singapore,High
CUST-64499,30,High,838,2024-08-12,India,Low
CUST-40688,27,Low,311,2019-08-11,India,High
CUST-58185,43,High,893,2018-11-05,India,Low
CUST-64670,46,Medium,741,2021-10-04,USA,Low
CUST-18311,45,High,784,2020-04-18,India,Low
CUST-38504,64,Medium,707,2021-12-21,UAE,Low
CUST-45320,47,Medium,707,2023-08-15,USA,Low
CUST-13095,21,Low,430,2024-06-10,India,High
CUST-10636,33,Low,419,2019-03-04,UK,High
CUST-88620,30,Medium,740,2020-07-02,USA,Low
CUST-61923,45,Medium,578,2023-05-25,India,Medium
CUST-35311,50,Medium,741,2023-03-25,India,Low
CUST-91692,33,Low,490,2019-09-05,USA,High
CUST-51095,35,Low,356,2018-01-10,India,High
CUST-26825,42,Medium,717,2019-12-04,India,Low
CUST-93111,30,Low,346,2021-07-14,India,High
CUST-33528,20,High,876,2022-03-01,USA,Low
CUST-90273,41,Low,351,2016-05-11,India,High
CUST-19594,65,Low,594,2024-05-25,India,Medium
CUST-27228,68,Low,553,2024-05-06,India,Medium
CUST-76936,21,Medium,680,2017-10-22,India,Medium
CUST-62065,64,High,843,2017-06-04,India,Low
CUST-87144,45,Medium,655,2019-09-21,India,Medium
CUST-57228,54,Medium,630,2020-04-17,India,Medium
CUST-93957,48,Medium,711,2016-02-22,UK,Low
CUST-68334,18,High,761,2017-11-02,UAE,Low
CUST-95787,68,Low,397,2023-02-27,USA,High
CUST-43968,18,Low,444,2018-04-21,India,High
CUST-39471,34,High,754,2024-08-20,India,Low
CUST-13699,33,Low,541,2024-12-10,USA,High
CUST-81579,38,Low,473,2020-11-19,USA,High
CUST-45414,37,Medium,684,2021-08-09,USA,Medium
CUST-74689,69,Low,562,2024-04-17,Singapore,Medium
CUST-58162,56,Low,397,2024-04-29,India,High
CUST-67136,20,High,746,2016-03-23,India,Low
CUST-41463,53,Medium,585,2023-03-02,India,Medium
CUST-34719,33,Low,350,2023-07-16,UK,High
CUST-97604,19,High,871,2024-09-10,India,Low
CUST-28880,30,Medium,620,2017-09-05,India,Medium
CUST-49524,32,Medium,701,2019-10-19,India,Low
CUST-72609,66,Low,430,2018-09-17,Singapore,High
CUST-14196,38,Low,514,2023-11-24,India,High
CUST-74640,23,Medium,674,2016-04-13,India,Medium
CUST-25520,25,Low,588,2020-01-23,Singapore,Medium
CUST-69274,26,High,793,2024-09-28,USA,Low
CUST-12359,23,Low,424,2022-12-31,India,High
CUST-49182,65,Medium,694,2018-08-15,India,Medium
CUST-73051,58,Medium,670,2018-07-24,India,Medium
CUST-53405,63,High,834,2018-10-23,UK,Low
CUST-77683,31,Medium,558,2017-05-10,UAE,Medium
CUST-94835,19,High,715,2019-03-16,India,Low
CUST-39720,23,Medium,667,2016-03-17,India,Medium
CUST-49886,60,Low,444,2024-06-23,USA,High
CUST-43493,22,Low,574,2017-12-12,USA,Medium
CUST-16599,44,Low,481,2022-07-05,India,High
CUST-27887,34,High,818,2024-11-07,USA,Low
CUST-39609,63,Low,354,2021-09-14,UK,High
CUST-74339,41,Medium,697,2023-07-09,India,Medium
CUST-79723,53,Low,493,2017-08-01,UK,High
CUST-93959,32,High,816,2016-12-09,India,Low
CUST-24180,43,Low,499,2016-11-09,India,High
CUST-35490,42,High,859,2016-12-30,India,Low
CUST-44222,22,Low,573,2018-11-14,India,Medium
CUST-85838,27,High,847,2021-09-05,India,Low
CUST-65039,18,Medium,690,2018-05-21,UAE,Medium
CUST-71636,20,Low,509,2016-03-20,India,High
CUST-37929,53,Low,556,2017-07-10,UK,Medium
CUST-18916,54,High,801,2020-05-04,India,Low
CUST-34829,34,Low,592,2024-09-20,UK,Medium
CUST-59071,29,Medium,560,2019-04-21,India,Medium
CUST-37975,60,Low,453,2017-09-04,India,High
CUST-16793,26,High,745,2023-09-10,India,Low
CUST-15464,26,Medium,572,2017-03-11,India,Medium
CUST-71151,51,Medium,746,2024-03-29,India,Low
CUST-78944,35,Low,554,2023-01-23,USA,Medium
CUST-36383,32,Medium,591,2017-01-01,USA,Medium
CUST-65280,50,Medium,638,2018-02-17,India,Medium
CUST-35392,32,Low,331,2020-09-22,India,High
CUST-78651,37,Medium,654,2023-07-14,UK,Medium
CUST-53651,54,Medium,627,2022-11-18,UK,Medium
CUST-24135,50,High,866,2019-05-14,India,Low
CUST-18734,59,Low,598,2018-05-26,Singapore,Medium
CUST-78911,22,Medium,568,2021-08-21,UK,Medium
CUST-40769,43,Low,391,2020-12-25,UK,High
CUST-84161,32,Low,349,2017-12-02,UAE,High
CUST-64762,51,Medium,733,2022-04-27,India,Low
CUST-29813,54,Low,577,2024-04-18,UAE,Medium
CUST-31730,61,Medium,729,2018-07-18,UK,Low
CUST-39594,50,Low,400,2016-06-20,USA,High
CUST-26749,18,Low,329,2019-11-30,India,High
CUST-21313,50,Low,454,2018-10-31,UAE,High
CUST-77478,47,Medium,696,2018-12-25,India,Medium
CUST-76292,28,Low,421,2022-08-21,UK,High
CUST-76351,33,Low,591,2018-05-08,UK,Medium
CUST-80098,60,Medium,602,2021-05-24,India,Medium
CUST-75544,36,Medium,701,2021-01-13,India,Low
CUST-13303,65,Medium,551,2018-05-16,India,Medium
CUST-81047,23,Low,511,2024-05-09,India,High
CUST-16598,53,Medium,669,2015-12-28,USA,Medium
CUST-29597,26,Medium,554,2023-10-18,UK,Medium
CUST-70447,41,Low,411,2020-06-03,India,High
CUST-10317,23,High,847,2023-09-26,India,Low
CUST-29293,36,Medium,586,2018-03-10,India,Medium
CUST-59871,64,High,701,2020-02-20,India,Low
CUST-79985,32,Low,432,2016-01-25,India,High
CUST-96638,37,Medium,689,2021-12-31,Singapore,Medium
CUST-18654,34,Low,548,2017-06-20,India,High
CUST-33410,44,Low,469,2016-12-31,India,High
CUST-91166,69,Low,495,2024-09-08,USA,High
CUST-19230,53,High,832,2022-10-30,India,Low
CUST-44992,44,Medium,724,2020-07-15,UAE,Low
CUST-19080,29,Medium,691,2019-09-01,India,Medium
CUST-28595,28,High,802,2023-08-22,USA,Low
CUST-41650,30,Medium,603,2021-03-09,UK,Medium
CUST-20762,25,Medium,677,2021-02-12,UK,Medium
CUST-12959,24,Low,341,2023-09-22,Singapore,High
CUST-22175,68,High,736,2021-08-23,India,Low
CUST-10651,55,Medium,726,2019-07-01,India,Low
CUST-71360,52,Medium,674,2019-06-25,UAE,Medium
CUST-95158,65,Low,371,2017-12-17,India,High
CUST-40813,20,Medium,748,2024-01-08,India,Low
CUST-84409,49,Medium,734,2018-01-04,India,Low
CUST-71017,32,High,888,2020-03-02,India,Low
CUST-78246,64,Low,590,2017-10-06,UK,Medium
CUST-10994,65,Medium,580,2016-09-04,USA,Medium
CUST-36729,64,Low,428,2017-04-30,India,High
CUST-87504,20,Medium,687,2024-06-22,India,Medium
CUST-75243,67,Low,399,2021-10-26,India,High
