transaction_amount,hours_since_last_txn,fraud_probability,risk_score,risk_category,actual_fraud
2428.2,46.96,0.0,0.0,Low Risk,0
2943.27,5.95,0.0,0.0,Low Risk,0
1042.75,6.99,0.0,0.0,Low Risk,0
3289.21,24.44,0.0,0.0,Low Risk,0
1862.34,7.96,0.0,0.0,Low Risk,0
2988.82,4.15,0.0,0.0,Low Risk,0
1446.84,9.94,0.0,0.0,Low Risk,0
2789.14,9.06,0.0,0.0,Low Risk,0
775.63,3.88,0.0,0.0,Low Risk,0
688.06,3.59,0.0,0.0,Low Risk,0
3365.78,10.51,0.0,0.0,Low Risk,0
44189.28,0.53,1.0,100.0,High Risk,1
3367.76,22.6,0.0,0.0,Low Risk,0
1720.69,8.81,0.0,0.0,Low Risk,0
395.94,6.63,0.0,0.0,Low Risk,0
2631.98,5.3,0.0,0.0,Low Risk,0
2703.93,6.29,0.0,0.0,Low Risk,0
1708.77,0.82,0.00202020202020202,0.2,Low Risk,0
3235.58,6.27,0.0,0.0,Low Risk,0
1695.94,4.18,0.0,0.0,Low Risk,0
3644.12,3.92,0.0,0.0,Low Risk,0
1238.98,11.48,0.0,0.0,Low Risk,0
2004.63,3.98,0.0,0.0,Low Risk,0
2775.86,1.74,0.0,0.0,Low Risk,0
1520.41,3.11,0.0,0.0,Low Risk,0
2523.41,4.49,0.0,0.0,Low Risk,0
405.09,2.77,0.0,0.0,Low Risk,0
3726.48,5.39,0.0,0.0,Low Risk,0
29219.77,0.66,1.0,100.0,High Risk,1
3330.48,37.0,0.0,0.0,Low Risk,0
2685.09,4.68,0.0,0.0,Low Risk,0
3800.62,1.25,0.0,0.0,Low Risk,0
3704.73,3.74,0.0,0.0,Low Risk,0
1853.03,2.68,0.0,0.0,Low Risk,0
2202.51,7.75,0.0,0.0,Low Risk,0
38484.88,0.85,1.0,100.0,High Risk,1
3990.03,5.97,0.0,0.0,Low Risk,0
3018.93,8.62,0.0,0.0,Low Risk,0
3299.3,3.56,0.0,0.0,Low Risk,0
4322.46,22.1,0.0,0.0,Low Risk,0
2374.98,21.57,0.0,0.0,Low Risk,0
4118.35,0.14,0.00455684666210982,0.46,Low Risk,0
46537.66,0.65,1.0,100.0,High Risk,1
2769.8,11.72,0.0,0.0,Low Risk,0
2094.76,34.31,0.0,0.0,Low Risk,0
2689.02,7.31,0.0,0.0,Low Risk,0
277.48,19.11,0.0,0.0,Low Risk,0
1635.98,29.93,0.0,0.0,Low Risk,0
867.64,3.36,0.0,0.0,Low Risk,0
773.53,12.09,0.0,0.0,Low Risk,0
2562.69,15.03,0.0,0.0,Low Risk,0
3028.11,1.49,0.003486792452830188,0.35,Low Risk,0
50.0,34.76,0.0,0.0,Low Risk,0
2259.28,19.05,0.0,0.0,Low Risk,0
854.06,8.11,0.0,0.0,Low Risk,0
3434.22,12.48,0.0,0.0,Low Risk,0
1583.94,5.24,0.0,0.0,Low Risk,0
1640.14,1.91,0.0,0.0,Low Risk,0
3475.78,16.2,0.0,0.0,Low Risk,0
1600.01,2.95,0.0,0.0,Low Risk,0
2041.38,2.93,0.0,0.0,Low Risk,0
3058.38,7.56,0.0,0.0,Low Risk,0
2922.09,4.78,0.0,0.0,Low Risk,0
1859.76,3.23,0.0,0.0,Low Risk,0
2675.21,0.09,0.0,0.0,Low Risk,0
2499.03,51.88,0.0,0.0,Low Risk,0
1407.21,1.64,0.0,0.0,Low Risk,0
2110.56,3.36,0.0,0.0,Low Risk,0
1105.0,3.72,0.0,0.0,Low Risk,0
4340.73,3.15,0.0,0.0,Low Risk,0
3812.44,6.54,0.0,0.0,Low Risk,0
2130.29,40.9,0.0,0.0,Low Risk,0
4675.99,3.66,0.0,0.0,Low Risk,0
2336.09,17.55,0.0,0.0,Low Risk,0
1238.16,5.72,0.0,0.0,Low Risk,0
2189.98,0.75,0.0,0.0,Low Risk,0
1998.43,21.5,0.0,0.0,Low Risk,0
1742.85,14.83,0.0,0.0,Low Risk,0
1200.3,7.39,0.0,0.0,Low Risk,0
2527.28,7.06,0.0,0.0,Low Risk,0
2857.12,12.22,0.0,0.0,Low Risk,0
107.1,4.91,0.0,0.0,Low Risk,0
151.61,0.97,0.0,0.0,Low Risk,0
5549.55,2.02,0.0,0.0,Low Risk,0
3047.63,0.6,0.0,0.0,Low Risk,0
3191.87,7.17,0.0,0.0,Low Risk,0
32011.92,1.42,1.0,100.0,High Risk,1
2924.17,2.07,0.0,0.0,Low Risk,0
519.3,6.85,0.0,0.0,Low Risk,0
1771.0,8.44,0.0,0.0,Low Risk,0
1730.88,17.09,0.0,0.0,Low Risk,0
2017.42,0.75,0.0,0.0,Low Risk,0
2984.98,4.16,0.0,0.0,Low Risk,0
2957.1,46.83,0.0,0.0,Low Risk,0
2418.77,14.0,0.0,0.0,Low Risk,0
3497.34,9.94,0.0,0.0,Low Risk,0
50.0,12.57,0.0,0.0,Low Risk,0
1379.56,3.62,0.0,0.0,Low Risk,0
3858.33,11.63,0.0,0.0,Low Risk,0
2240.14,6.83,0.0,0.0,Low Risk,0
2334.31,4.59,0.0,0.0,Low Risk,0
932.54,9.43,0.0,0.0,Low Risk,0
4338.6,10.61,0.0,0.0,Low Risk,0
2896.94,10.41,0.0,0.0,Low Risk,0
3077.48,2.1,0.0,0.0,Low Risk,0
2386.62,0.17,0.0,0.0,Low Risk,0
2398.17,10.05,0.0,0.0,Low Risk,0
2105.25,3.35,0.0,0.0,Low Risk,0
1808.0,8.73,0.0,0.0,Low Risk,0
2093.58,24.44,0.0,0.0,Low Risk,0
2290.37,3.95,0.0,0.0,Low Risk,0
44494.17,1.09,0.9989057101820581,99.89,High Risk,1
1292.24,6.32,0.0,0.0,Low Risk,0
1765.82,7.29,0.0,0.0,Low Risk,0
2814.92,9.02,0.0,0.0,Low Risk,0
1130.46,12.15,0.0,0.0,Low Risk,0
3125.53,22.68,0.0,0.0,Low Risk,0
134.0,1.2,0.0,0.0,Low Risk,0
2042.45,14.38,0.0,0.0,Low Risk,0
4767.49,11.13,0.0,0.0,Low Risk,0
1983.93,3.64,0.0,0.0,Low Risk,0
1312.49,35.78,0.0,0.0,Low Risk,0
2910.98,9.37,0.0,0.0,Low Risk,0
2635.63,7.17,0.0,0.0,Low Risk,0
4449.98,22.13,0.0,0.0,Low Risk,0
674.88,23.67,0.0,0.0,Low Risk,0
1970.84,32.74,0.0,0.0,Low Risk,0
50.0,8.79,0.0,0.0,Low Risk,0
1753.63,15.13,0.0,0.0,Low Risk,0
1322.98,36.76,0.0,0.0,Low Risk,0
2172.37,4.76,0.0,0.0,Low Risk,0
3379.16,6.92,0.0,0.0,Low Risk,0
2812.86,0.98,0.0,0.0,Low Risk,0
3667.31,7.46,0.0,0.0,Low Risk,0
2053.59,0.91,0.0,0.0,Low Risk,0
2711.68,14.47,0.0,0.0,Low Risk,0
3693.75,11.38,0.0,0.0,Low Risk,0
2618.18,2.52,0.0,0.0,Low Risk,0
2416.68,17.61,0.0,0.0,Low Risk,0
3648.9,3.96,0.0,0.0,Low Risk,0
2404.95,3.37,0.0,0.0,Low Risk,0
3637.99,32.33,0.0,0.0,Low Risk,0
2293.7,8.45,0.0,0.0,Low Risk,0
3340.05,11.62,0.0,0.0,Low Risk,0
2504.1,4.81,0.0,0.0,Low Risk,0
374.82,4.11,0.0,0.0,Low Risk,0
16936.74,1.09,0.9989057101820581,99.89,High Risk,1
3531.27,9.46,0.0,0.0,Low Risk,0
447.01,1.88,0.0,0.0,Low Risk,0
1540.74,0.12,0.008455272656326212,0.85,Low Risk,0
2825.24,3.53,0.0,0.0,Low Risk,0
3265.62,1.43,0.0,0.0,Low Risk,0
3760.38,0.86,0.0,0.0,Low Risk,0
3435.63,12.16,0.0,0.0,Low Risk,0
4420.45,8.78,0.0,0.0,Low Risk,0
715.59,6.22,0.0,0.0,Low Risk,0
2242.89,3.08,0.0,0.0,Low Risk,0
3521.46,6.39,0.0,0.0,Low Risk,0
1954.54,3.22,0.0,0.0,Low Risk,0
1153.02,3.77,0.0,0.0,Low Risk,0
2637.57,2.27,0.0,0.0,Low Risk,0
1221.59,6.91,0.0,0.0,Low Risk,0
3496.56,2.13,0.0,0.0,Low Risk,0
1445.1,4.92,0.0,0.0,Low Risk,0
2333.72,4.73,0.0,0.0,Low Risk,0
2168.71,10.57,0.0,0.0,Low Risk,0
3942.62,2.82,0.0,0.0,Low Risk,0
2906.15,2.52,0.0,0.0,Low Risk,0
1608.25,11.09,0.0,0.0,Low Risk,0
1867.41,23.07,0.0,0.0,Low Risk,0
2634.12,0.33,0.0,0.0,Low Risk,0
2108.83,31.44,0.0,0.0,Low Risk,0
3905.13,2.3,0.0,0.0,Low Risk,0
3117.42,9.72,0.0,0.0,Low Risk,0
2249.42,13.54,0.0,0.0,Low Risk,0
2589.22,3.78,0.0,0.0,Low Risk,0
4887.77,5.36,0.0,0.0,Low Risk,0
1794.37,6.22,0.0,0.0,Low Risk,0
3604.29,1.17,0.0025925925925925925,0.26,Low Risk,0
3171.83,7.17,0.0,0.0,Low Risk,0
173.59,5.62,0.0,0.0,Low Risk,0
2533.91,1.79,0.0,0.0,Low Risk,0
50.0,12.35,0.0,0.0,Low Risk,0
1864.17,18.63,0.0,0.0,Low Risk,0
1539.69,7.91,0.0,0.0,Low Risk,0
4541.35,9.35,0.0,0.0,Low Risk,0
5619.36,2.12,0.0,0.0,Low Risk,0
2689.39,10.23,0.0,0.0,Low Risk,0
2397.45,25.34,0.0,0.0,Low Risk,0
3089.86,7.98,0.0,0.0,Low Risk,0
3684.99,1.64,0.0,0.0,Low Risk,0
2247.87,2.66,0.0,0.0,Low Risk,0
853.89,3.79,0.0,0.0,Low Risk,0
1722.83,1.03,0.0,0.0,Low Risk,0
1727.27,0.0,0.0,0.0,Low Risk,0
2006.3,1.17,0.0025925925925925925,0.26,Low Risk,0
2054.33,0.07,0.0,0.0,Low Risk,0
1851.92,5.08,0.0,0.0,Low Risk,0
1826.1,13.65,0.0,0.0,Low Risk,0
475.35,2.84,0.0,0.0,Low Risk,0
1275.79,3.18,0.0,0.0,Low Risk,0
3497.39,5.03,0.0,0.0,Low Risk,0
680.37,4.57,0.0,0.0,Low Risk,0
2319.99,4.02,0.0,0.0,Low Risk,0
3687.45,7.07,0.0,0.0,Low Risk,0
2508.82,8.24,0.0,0.0,Low Risk,0
4814.12,14.27,0.0,0.0,Low Risk,0
3418.05,14.39,0.0,0.0,Low Risk,0
3563.56,1.46,0.0,0.0,Low Risk,0
1436.58,15.68,0.0,0.0,Low Risk,0
3019.19,5.8,0.0,0.0,Low Risk,0
2342.73,1.68,0.0,0.0,Low Risk,0
3645.28,16.42,0.0,0.0,Low Risk,0
5761.35,26.62,0.0,0.0,Low Risk,0
3042.92,0.43,0.0056043388429752065,0.56,Low Risk,0
50.0,29.86,0.0,0.0,Low Risk,0
3448.57,15.58,0.0,0.0,Low Risk,0
2401.85,0.67,0.0,0.0,Low Risk,0
757.74,13.09,0.0,0.0,Low Risk,0
3722.75,6.38,0.0,0.0,Low Risk,0
3563.26,2.67,0.0,0.0,Low Risk,0
2054.33,9.72,0.0,0.0,Low Risk,0
3359.21,1.2,0.002777777777777778,0.28,Low Risk,0
2193.6,19.06,0.0,0.0,Low Risk,0
14517.05,0.12,0.9982420556156237,99.82,High Risk,1
1849.04,58.36,0.0,0.0,Low Risk,0
698.58,5.97,0.0,0.0,Low Risk,0
1084.24,2.12,0.0,0.0,Low Risk,0
2069.19,5.25,0.0,0.0,Low Risk,0
537.76,1.86,0.0,0.0,Low Risk,0
2472.85,1.08,0.0023465703971119133,0.23,Low Risk,0
3195.64,39.53,0.0,0.0,Low Risk,0
1386.28,3.01,0.0,0.0,Low Risk,0
47685.91,0.88,1.0,100.0,High Risk,1
4755.05,9.0,0.0,0.0,Low Risk,0
2000.12,3.22,0.0,0.0,Low Risk,0
2024.73,0.91,0.0,0.0,Low Risk,0
4526.5,6.58,0.0,0.0,Low Risk,0
2754.05,4.03,0.0,0.0,Low Risk,0
2801.84,7.19,0.0,0.0,Low Risk,0
5453.05,0.48,0.0,0.0,Low Risk,0
2872.19,20.71,0.0,0.0,Low Risk,0
2405.52,6.5,0.0,0.0,Low Risk,0
2043.72,5.96,0.0,0.0,Low Risk,0
5462.85,6.88,0.0,0.0,Low Risk,0
2281.48,0.68,0.0,0.0,Low Risk,0
3570.36,25.63,0.0,0.0,Low Risk,0
2745.81,10.78,0.0,0.0,Low Risk,0
30724.01,0.53,1.0,100.0,High Risk,1
2527.33,6.28,0.0,0.0,Low Risk,0
3344.13,1.39,0.0,0.0,Low Risk,0
1769.33,21.01,0.0,0.0,Low Risk,0
1128.43,14.69,0.0,0.0,Low Risk,0
13984.36,0.24,1.0,100.0,High Risk,1
3572.54,5.58,0.0,0.0,Low Risk,0
2074.31,9.38,0.0,0.0,Low Risk,0
3291.92,8.96,0.0,0.0,Low Risk,0
2542.09,0.54,0.0,0.0,Low Risk,0
668.36,7.98,0.0,0.0,Low Risk,0
720.45,6.05,0.0,0.0,Low Risk,0
947.94,7.42,0.0,0.0,Low Risk,0
3892.96,20.17,0.0,0.0,Low Risk,0
2783.34,11.45,0.0,0.0,Low Risk,0
3521.27,12.11,0.0,0.0,Low Risk,0
2290.09,14.53,0.0,0.0,Low Risk,0
1955.78,8.53,0.0,0.0,Low Risk,0
2668.72,4.18,0.0,0.0,Low Risk,0
3498.8,13.07,0.0,0.0,Low Risk,0
3244.64,0.21,0.0,0.0,Low Risk,0
3155.83,16.13,0.0,0.0,Low Risk,0
1313.04,6.81,0.0,0.0,Low Risk,0
1493.68,0.33,0.0,0.0,Low Risk,0
797.42,3.74,0.0,0.0,Low Risk,0
2893.23,13.41,0.0,0.0,Low Risk,0
3925.29,39.76,0.0,0.0,Low Risk,0
4137.86,8.15,0.0,0.0,Low Risk,0
651.26,5.31,0.0,0.0,Low Risk,0
3562.7,12.07,0.0,0.0,Low Risk,0
3671.02,0.12,0.008455272656326212,0.85,Low Risk,0
2763.57,1.87,0.0,0.0,Low Risk,0
3617.61,1.21,0.0027522935779816515,0.28,Low Risk,0
9447.33,1.39,0.9999561403508772,100.0,High Risk,1
3801.28,16.74,0.0,0.0,Low Risk,0
2310.02,0.57,0.0,0.0,Low Risk,0
33897.51,0.19,0.9999147081628833,99.99,High Risk,1
2688.68,28.19,0.0,0.0,Low Risk,0
2119.05,3.03,0.0,0.0,Low Risk,0
1841.42,32.08,0.0,0.0,Low Risk,0
1147.59,7.54,0.0,0.0,Low Risk,0
2766.09,3.25,0.0,0.0,Low Risk,0
34187.41,0.8,1.0,100.0,High Risk,1
2855.04,12.71,0.0,0.0,Low Risk,0
3181.36,7.0,0.0,0.0,Low Risk,0
3414.47,5.26,0.0,0.0,Low Risk,0
2566.65,0.71,0.0,0.0,Low Risk,0
1258.98,0.98,0.0,0.0,Low Risk,0
2817.15,11.63,0.0,0.0,Low Risk,0
3623.4,1.36,0.002980132450331126,0.3,Low Risk,0
4343.12,23.31,0.0,0.0,Low Risk,0
5176.67,20.16,0.0,0.0,Low Risk,0
50.0,0.31,0.0,0.0,Low Risk,0
2614.64,7.12,0.0,0.0,Low Risk,0
2621.36,0.68,0.0,0.0,Low Risk,0
2252.51,29.04,0.0,0.0,Low Risk,0
2777.13,17.61,0.0,0.0,Low Risk,0
2932.93,13.77,0.0,0.0,Low Risk,0
156.67,13.73,0.0,0.0,Low Risk,0
50.0,19.63,0.0,0.0,Low Risk,0
1449.03,19.71,0.0,0.0,Low Risk,0
2859.07,1.77,0.0,0.0,Low Risk,0
50.0,3.44,0.0,0.0,Low Risk,0
1389.17,8.04,0.0,0.0,Low Risk,0
947.23,11.5,0.0,0.0,Low Risk,0
50.0,15.48,0.0,0.0,Low Risk,0
1985.52,3.08,0.0,0.0,Low Risk,0
2366.08,11.45,0.0,0.0,Low Risk,0
3372.74,2.76,0.0,0.0,Low Risk,0
2721.43,30.29,0.0,0.0,Low Risk,0
1706.91,1.88,0.0,0.0,Low Risk,0
3091.03,3.5,0.0,0.0,Low Risk,0
42749.06,0.86,1.0,100.0,High Risk,1
1846.56,15.2,0.0,0.0,Low Risk,0
2177.54,4.28,0.0,0.0,Low Risk,0
3671.57,11.23,0.0,0.0,Low Risk,0
1511.24,5.76,0.0,0.0,Low Risk,0
2820.33,4.28,0.0,0.0,Low Risk,0
3277.56,8.89,0.0,0.0,Low Risk,0
2215.79,2.84,0.0,0.0,Low Risk,0
4662.18,6.56,0.0,0.0,Low Risk,0
1661.3,1.54,0.0,0.0,Low Risk,0
2171.84,0.18,0.0,0.0,Low Risk,0
3519.14,0.88,0.0,0.0,Low Risk,0
1494.18,9.46,0.0,0.0,Low Risk,0
3153.6,56.2,0.0,0.0,Low Risk,0
3487.22,28.45,0.0,0.0,Low Risk,0
2567.31,9.89,0.0,0.0,Low Risk,0
1758.06,1.56,0.0,0.0,Low Risk,0
1880.41,11.68,0.0,0.0,Low Risk,0
1581.58,14.96,0.0,0.0,Low Risk,0
2733.43,4.1,0.0,0.0,Low Risk,0
979.03,5.68,0.0,0.0,Low Risk,0
3426.17,22.43,0.0,0.0,Low Risk,0
1415.07,10.33,0.0,0.0,Low Risk,0
3466.43,0.99,0.0,0.0,Low Risk,0
3636.55,1.55,0.0,0.0,Low Risk,0
1749.06,13.39,0.0,0.0,Low Risk,0
554.96,33.93,0.0,0.0,Low Risk,0
4901.2,5.2,0.0,0.0,Low Risk,0
1474.31,3.74,0.0,0.0,Low Risk,0
2683.61,12.43,0.0,0.0,Low Risk,0
335.68,0.15,0.0,0.0,Low Risk,0
2305.64,7.78,0.0,0.0,Low Risk,0
2924.31,3.37,0.0,0.0,Low Risk,0
3301.6,4.11,0.0,0.0,Low Risk,0
4232.83,4.77,0.0,0.0,Low Risk,0
35465.99,0.41,0.9994444444444446,99.94,High Risk,1
1399.1,14.25,0.0,0.0,Low Risk,0
2466.32,7.49,0.0,0.0,Low Risk,0
4082.83,28.11,0.0,0.0,Low Risk,0
2962.06,16.59,0.0,0.0,Low Risk,0
1315.43,2.52,0.0,0.0,Low Risk,0
15702.12,1.09,0.9989057101820581,99.89,High Risk,1
1634.24,0.03,0.0,0.0,Low Risk,0
3295.6,9.68,0.0,0.0,Low Risk,0
4497.96,24.91,0.0,0.0,Low Risk,0
163.26,2.29,0.0,0.0,Low Risk,0
2339.3,3.3,0.0,0.0,Low Risk,0
2373.35,23.43,0.0,0.0,Low Risk,0
2819.9,4.56,0.0,0.0,Low Risk,0
3412.99,5.33,0.0,0.0,Low Risk,0
2970.43,1.61,0.0,0.0,Low Risk,0
1719.59,2.89,0.0,0.0,Low Risk,0
4414.8,0.91,0.0,0.0,Low Risk,0
1028.38,33.36,0.0,0.0,Low Risk,0
948.04,17.75,0.0,0.0,Low Risk,0
3403.39,1.02,0.0,0.0,Low Risk,0
2439.64,9.61,0.0,0.0,Low Risk,0
2171.32,2.91,0.0,0.0,Low Risk,0
3119.27,0.24,0.0,0.0,Low Risk,0
1741.97,3.63,0.0,0.0,Low Risk,0
269.95,0.51,0.0,0.0,Low Risk,0
2474.76,5.46,0.0,0.0,Low Risk,0
1635.76,30.75,0.0,0.0,Low Risk,0
2060.91,0.33,0.0,0.0,Low Risk,0
4060.71,2.04,0.0,0.0,Low Risk,0
3307.54,0.52,0.0031339031339031338,0.31,Low Risk,0
706.74,0.44,0.0025700934579439253,0.26,Low Risk,0
2636.52,3.07,0.0,0.0,Low Risk,0
2998.41,12.43,0.0,0.0,Low Risk,0
1704.65,2.97,0.0,0.0,Low Risk,0
3773.41,37.3,0.0,0.0,Low Risk,0
3713.32,9.33,0.0,0.0,Low Risk,0
3109.59,12.8,0.0,0.0,Low Risk,0
1083.04,17.61,0.0,0.0,Low Risk,0
2146.15,0.72,0.0,0.0,Low Risk,0
3000.26,1.67,0.0,0.0,Low Risk,0
1582.43,9.84,0.0,0.0,Low Risk,0
2628.67,9.84,0.0,0.0,Low Risk,0
2348.07,6.47,0.0,0.0,Low Risk,0
4676.82,1.01,0.0,0.0,Low Risk,0
2401.89,0.9,0.002875399361022364,0.29,Low Risk,0
4198.7,3.55,0.0,0.0,Low Risk,0
2235.74,1.53,0.0,0.0,Low Risk,0
2341.96,4.78,0.0,0.0,Low Risk,0
3173.89,6.61,0.0,0.0,Low Risk,0
2715.63,5.77,0.0,0.0,Low Risk,0
1885.28,1.92,0.0,0.0,Low Risk,0
3510.85,27.48,0.0,0.0,Low Risk,0
33049.75,1.31,1.0,100.0,High Risk,1
1646.59,21.81,0.0,0.0,Low Risk,0
2546.91,10.56,0.0,0.0,Low Risk,0
2800.71,1.09,0.0023465703971119133,0.23,Low Risk,0
17613.01,1.12,0.999244332023235,99.92,High Risk,1
4420.79,3.07,0.0,0.0,Low Risk,0
1161.3,1.48,0.0,0.0,Low Risk,0
2924.03,6.0,0.0,0.0,Low Risk,0
2608.59,7.43,0.0,0.0,Low Risk,0
2766.32,20.31,0.0,0.0,Low Risk,0
2709.26,1.13,0.00912110706923015,0.91,Low Risk,0
2485.4,1.99,0.0,0.0,Low Risk,0
1695.85,16.06,0.0,0.0,Low Risk,0
1183.06,10.08,0.0,0.0,Low Risk,0
4848.67,4.07,0.0,0.0,Low Risk,0
4087.5,12.74,0.0,0.0,Low Risk,0
2934.35,8.35,0.0,0.0,Low Risk,0
1938.37,16.45,0.0,0.0,Low Risk,0
3796.34,0.31,0.003236245954692557,0.32,Low Risk,0
2276.31,0.02,0.0,0.0,Low Risk,0
2076.97,3.61,0.0,0.0,Low Risk,0
2229.86,15.93,0.0,0.0,Low Risk,0
3622.92,14.13,0.0,0.0,Low Risk,0
2385.47,8.41,0.0,0.0,Low Risk,0
49952.29,1.35,1.0,100.0,High Risk,1
2680.14,7.06,0.0,0.0,Low Risk,0
1429.79,5.79,0.0,0.0,Low Risk,0
479.97,5.81,0.0,0.0,Low Risk,0
2760.62,15.72,0.0,0.0,Low Risk,0
2598.56,41.96,0.0,0.0,Low Risk,0
1586.32,9.25,0.0,0.0,Low Risk,0
3458.12,57.1,0.0,0.0,Low Risk,0
2794.53,0.94,0.0,0.0,Low Risk,0
1324.69,13.65,0.0,0.0,Low Risk,0
2821.2,25.02,0.0,0.0,Low Risk,0
1685.3,3.83,0.0,0.0,Low Risk,0
2411.55,9.38,0.0,0.0,Low Risk,0
3951.11,21.8,0.0,0.0,Low Risk,0
3324.25,1.61,0.0,0.0,Low Risk,0
2517.15,0.28,0.0,0.0,Low Risk,0
2477.27,18.15,0.0,0.0,Low Risk,0
3047.87,3.32,0.0,0.0,Low Risk,0
3131.64,14.76,0.0,0.0,Low Risk,0
2237.5,1.64,0.0,0.0,Low Risk,0
2648.58,19.82,0.0,0.0,Low Risk,0
1173.54,4.03,0.0,0.0,Low Risk,0
3796.75,4.15,0.0,0.0,Low Risk,0
3147.46,38.26,0.0,0.0,Low Risk,0
2540.01,1.89,0.0,0.0,Low Risk,0
2179.13,5.57,0.0,0.0,Low Risk,0
3196.92,1.15,0.0,0.0,Low Risk,0
109.78,12.97,0.0,0.0,Low Risk,0
43682.82,0.35,1.0,100.0,High Risk,1
4046.38,19.39,0.0,0.0,Low Risk,0
3152.03,4.45,0.0,0.0,Low Risk,0
3181.15,10.26,0.0,0.0,Low Risk,0
2928.9,1.95,0.0,0.0,Low Risk,0
608.59,2.28,0.0,0.0,Low Risk,0
3408.96,4.15,0.0,0.0,Low Risk,0
4485.41,0.04,0.0012195121951219512,0.12,Low Risk,0
1289.51,6.04,0.0,0.0,Low Risk,0
1793.09,10.86,0.0,0.0,Low Risk,0
1232.16,5.27,0.0,0.0,Low Risk,0
2614.69,3.38,0.0,0.0,Low Risk,0
2536.15,3.75,0.0,0.0,Low Risk,0
397.36,3.83,0.0,0.0,Low Risk,0
297.82,7.2,0.0,0.0,Low Risk,0
3737.32,2.27,0.0,0.0,Low Risk,0
2160.2,0.65,0.0,0.0,Low Risk,0
4979.66,7.37,0.0,0.0,Low Risk,0
2099.84,8.13,0.0,0.0,Low Risk,0
3236.27,8.83,0.0,0.0,Low Risk,0
1461.05,3.33,0.0,0.0,Low Risk,0
2464.37,9.17,0.0,0.0,Low Risk,0
4218.39,3.83,0.0,0.0,Low Risk,0
3316.73,7.78,0.0,0.0,Low Risk,0
3073.73,0.36,0.0,0.0,Low Risk,0
2726.52,0.21,0.0,0.0,Low Risk,0
50.0,3.53,0.0,0.0,Low Risk,0
804.96,8.33,0.0,0.0,Low Risk,0
1803.83,6.07,0.0,0.0,Low Risk,0
1549.54,10.96,0.0,0.0,Low Risk,0
48977.95,1.05,0.9993693693693695,99.94,High Risk,1
2342.97,0.25,0.0,0.0,Low Risk,0
2336.97,17.82,0.0,0.0,Low Risk,0
3088.45,7.47,0.0,0.0,Low Risk,0
4355.74,2.02,0.0,0.0,Low Risk,0
3546.55,1.17,0.0025925925925925925,0.26,Low Risk,0
4195.91,24.0,0.0,0.0,Low Risk,0
2068.15,8.92,0.0,0.0,Low Risk,0
2732.05,3.43,0.0,0.0,Low Risk,0
2457.25,5.97,0.0,0.0,Low Risk,0
3649.42,19.29,0.0,0.0,Low Risk,0
2933.34,37.97,0.0,0.0,Low Risk,0
3719.87,11.67,0.0,0.0,Low Risk,0
3266.48,2.41,0.0,0.0,Low Risk,0
2127.31,6.69,0.0,0.0,Low Risk,0
4734.19,5.39,0.0,0.0,Low Risk,0
1618.65,2.1,0.0,0.0,Low Risk,0
1552.28,31.38,0.0,0.0,Low Risk,0
3159.75,32.51,0.0,0.0,Low Risk,0
1860.02,14.45,0.0,0.0,Low Risk,0
1881.09,21.6,0.0,0.0,Low Risk,0
1505.96,0.25,0.0,0.0,Low Risk,0
3155.04,0.86,0.0,0.0,Low Risk,0
1535.38,3.85,0.0,0.0,Low Risk,0
3917.47,0.42,0.002777777777777778,0.28,Low Risk,0
3235.21,24.86,0.0,0.0,Low Risk,0
1987.35,6.79,0.0,0.0,Low Risk,0
2282.25,0.55,0.0,0.0,Low Risk,0
1877.62,10.4,0.0,0.0,Low Risk,0
910.84,13.39,0.0,0.0,Low Risk,0
2901.22,17.65,0.0,0.0,Low Risk,0
3171.81,2.23,0.0,0.0,Low Risk,0
2355.18,12.12,0.0,0.0,Low Risk,0
3953.12,15.6,0.0,0.0,Low Risk,0
1326.32,4.1,0.0,0.0,Low Risk,0
3886.97,1.22,0.0025943396226415093,0.26,Low Risk,0
2580.82,2.32,0.0,0.0,Low Risk,0
5208.13,5.21,0.0,0.0,Low Risk,0
1126.07,16.22,0.0,0.0,Low Risk,0
22559.25,0.47,1.0,100.0,High Risk,1
998.64,0.11,0.008028678437032385,0.8,Low Risk,0
3044.48,12.86,0.0,0.0,Low Risk,0
712.9,0.16,0.0,0.0,Low Risk,0
558.71,3.79,0.0,0.0,Low Risk,0
44205.84,1.32,1.0,100.0,High Risk,1
2596.16,3.58,0.0,0.0,Low Risk,0
3932.59,0.42,0.002777777777777778,0.28,Low Risk,0
1523.42,13.24,0.0,0.0,Low Risk,0
4263.1,15.66,0.0,0.0,Low Risk,0
1336.9,5.65,0.0,0.0,Low Risk,0
3343.09,5.38,0.0,0.0,Low Risk,0
3371.77,9.58,0.0,0.0,Low Risk,0
1204.59,15.28,0.0,0.0,Low Risk,0
2475.18,24.43,0.0,0.0,Low Risk,0
3108.73,21.28,0.0,0.0,Low Risk,0
2577.34,55.83,0.0,0.0,Low Risk,0
2601.87,13.55,0.0,0.0,Low Risk,0
2467.23,6.68,0.0,0.0,Low Risk,0
4979.47,48.5,0.0,0.0,Low Risk,0
2075.53,7.19,0.0,0.0,Low Risk,0
4090.3,5.39,0.0,0.0,Low Risk,0
1723.66,3.6,0.0,0.0,Low Risk,0
656.68,4.66,0.0,0.0,Low Risk,0
2300.36,3.34,0.0,0.0,Low Risk,0
